id,bi_sponsor_bi,bi_sponsor_count,cosponsor_count,cosponsor_normalized,cosponsor_rank,dw_nominate,missed_votes_pct,name,party,seniority,sponsor_count,sponsor_normalized,sponsor_rank,state,top_cosponsor_subjects,top_sponsor_subjects,total_votes,votes_with_party_pct,color,size,bi_pct,chamber,congress
B001259,4,31,270,0.486208576998,123,-0.323,2.85,Bruce Braley,D,8,31,0.275862068966,110,IA,"[(Health, 73), (Armed forces and national security, 26), (International affairs, 21), (Taxation, 18), (Government operations and politics, 15)]","[(Taxation, 8), (Health, 4), (Education, 3), (Armed forces and national security, 3), (Government operations and politics, 2)]",1192.0,90.41,blue,20,0.129032258065,house,113
S001168,1,8,170,0.469969040248,136,-0.427,2.52,John Sarbanes,D,8,8,0.275862068966,110,MD,"[(Government operations and politics, 23), (Health, 21), (International affairs, 21), (Taxation, 11), (Crime and law enforcement, 11)]","[(Government operations and politics, 3), (Education, 2), (Public lands and natural resources, 1), (Health, 1), (International affairs, 1)]",1192.0,92.77,blue,20,0.125,house,113
H001059,7,12,188,0.503065272268,87,0.758,1.26,Randy Hultgren,R,4,12,0.290277777778,98,IL,"[(Health, 30), (Taxation, 25), (Finance and financial sector, 21), (International affairs, 17), (Armed forces and national security, 11)]","[(Finance and financial sector, 2), (Energy, 2), (Government operations and politics, 1), (Congress, 1), (Transportation and public works, 1)]",1192.0,95.92,red,20,0.583333333333,house,113
H001058,1,12,273,0.45499294894,164,0.905,0.92,Bill Huizenga,R,4,12,0.277083333333,106,MI,"[(Health, 39), (Finance and financial sector, 33), (Taxation, 30), (Armed forces and national security, 22), (International affairs, 21)]","[(Finance and financial sector, 4), (Housing and community development, 2), (Emergency management, 1), (Government operations and politics, 1), (Crime and law enforcement, 1)]",1192.0,93.73,red,20,0.0833333333333,house,113
J000292,7,17,427,0.445787095055,177,0.761,0.08,Bill Johnson,R,4,17,0.419117647059,34,OH,"[(Health, 94), (Armed forces and national security, 58), (International affairs, 48), (Taxation, 41), (Crime and law enforcement, 28)]","[(Health, 4), (Armed forces and national security, 3), (Public lands and natural resources, 3), (Environmental protection, 3), (Government operations and politics, 2)]",1192.0,93.53,red,20,0.411764705882,house,113
Q000023,2,11,318,0.450140681893,161,-0.344,2.94,Mike Quigley,D,6,11,0.300940438871,98,IL,"[(Health, 45), (International affairs, 31), (Armed forces and national security, 28), (Government operations and politics, 26), (Taxation, 25)]","[(Government operations and politics, 3), (Sports and recreation, 2), (Emergency management, 1), (Crime and law enforcement, 1), (Taxation, 1)]",1192.0,95.85,blue,20,0.181818181818,house,113
H001053,2,6,269,0.467429363529,143,0.712,5.45,Vicky Hartzler,R,4,6,0.158333333333,203,MO,"[(Health, 33), (International affairs, 30), (Armed forces and national security, 24), (Taxation, 21), (Crime and law enforcement, 19)]","[(Crime and law enforcement, 1), (Families, 1), (Energy, 1), (Finance and financial sector, 1), (Agriculture and food, 1)]",1192.0,95.3,red,20,0.333333333333,house,113
H001052,1,13,255,0.374732944025,229,0.88,1.68,Andy Harris,R,4,13,0.158333333333,203,MD,"[(Health, 48), (Taxation, 35), (International affairs, 24), (Armed forces and national security, 17), (Government operations and politics, 11)]","[(Government operations and politics, 2), (Health, 2), (Science, technology, communications, 2), (Finance and financial sector, 1), (Congress, 1)]",1192.0,94.37,red,20,0.0769230769231,house,113
H001051,10,11,326,0.461571027496,154,0.593,7.63,Richard Hanna,R,4,11,0.316666666667,75,NY,"[(Health, 54), (Taxation, 38), (Government operations and politics, 32), (Armed forces and national security, 27), (International affairs, 20)]","[(Taxation, 3), (Finance and financial sector, 2), (Transportation and public works, 2), (International affairs, 2), (Commerce, 1)]",1192.0,86.19,red,20,0.909090909091,house,113
H001050,1,11,224,0.548578477444,43,-0.351,11.24,Colleen Hanabusa,D,4,11,0.275862068966,110,HI,"[(Armed forces and national security, 45), (Health, 29), (International affairs, 23), (Taxation, 17), (Government operations and politics, 16)]","[(Armed forces and national security, 6), (Government operations and politics, 2), (Native Americans, 1), (Health, 1), (Immigration, 1)]",1192.0,94.71,blue,20,0.0909090909091,house,113
H001057,0,8,216,0.372276029056,231,0.989,1.68,Tim Huelskamp,R,4,8,0.178125,189,KS,"[(Health, 46), (Taxation, 18), (Crime and law enforcement, 17), (International affairs, 17), (Government operations and politics, 16)]","[(Armed forces and national security, 4), (Education, 2), (Agriculture and food, 1), (Families, 1)]",1192.0,89.08,red,20,0.0,house,113
H001056,2,6,119,0.572262803426,26,0.738,26.59,Jaime Herrera Beutler,R,4,6,0.211111111111,157,WA,"[(Health, 27), (Taxation, 14), (Crime and law enforcement, 12), (Armed forces and national security, 11), (International affairs, 9)]","[(Public lands and natural resources, 2), (Environmental protection, 1), (Transportation and public works, 1), (Congress, 1), (Water resources development, 1)]",1192.0,88.34,red,20,0.333333333333,house,113
H001055,9,16,216,0.434322033898,196,0.655,0.84,Joe Heck,R,4,16,0.435416666667,30,NV,"[(Health, 53), (Armed forces and national security, 33), (Taxation, 24), (Finance and financial sector, 12), (International affairs, 12)]","[(Armed forces and national security, 4), (Health, 3), (Public lands and natural resources, 3), (Crime and law enforcement, 1), (Families, 1)]",1192.0,88.75,red,20,0.5625,house,113
S001175,2,26,382,0.494833287407,116,-0.48,7.05,Jackie Speier,D,8,26,0.307692307692,94,CA,"[(Health, 73), (Government operations and politics, 36), (International affairs, 35), (Crime and law enforcement, 28), (Armed forces and national security, 24)]","[(Armed forces and national security, 7), (Health, 4), (Government operations and politics, 3), (Crime and law enforcement, 2), (Agriculture and food, 2)]",1192.0,93.95,blue,20,0.0769230769231,house,113
P000601,1,10,204,0.467347956132,144,0.596,5.7,Steven Palazzo,R,4,10,0.245416666667,129,MS,"[(Health, 40), (Armed forces and national security, 31), (Taxation, 13), (Crime and law enforcement, 12), (Finance and financial sector, 12)]","[(Emergency management, 2), (Congress, 2), (Science, technology, communications, 2), (Economics and public finance, 1), (Taxation, 1)]",1192.0,94.93,red,20,0.1,house,113
R000592,0,9,304,0.448021536893,175,0.843,4.28,Todd Rokita,R,4,9,0.263888888889,112,IN,"[(Health, 64), (Taxation, 31), (Government operations and politics, 25), (Economics and public finance, 23), (International affairs, 19)]","[(Transportation and public works, 2), (Education, 2), (Government operations and politics, 1), (Congress, 1), (Taxation, 1)]",1192.0,96.06,red,20,0.0,house,113
R000591,2,6,131,0.58804502523,15,0.45,0.92,Martha Roby,R,4,6,0.2375,132,AL,"[(Armed forces and national security, 28), (Health, 27), (Taxation, 9), (Labor and employment, 7), (Crime and law enforcement, 6)]","[(Economics and public finance, 2), (Agriculture and food, 1), (Labor and employment, 1), (Education, 1), (Health, 1)]",1192.0,93.73,red,20,0.333333333333,house,113
P000602,0,9,204,0.449188149836,173,0.828,6.63,Mike Pompeo,R,4,9,0.369444444444,48,KS,"[(Health, 39), (International affairs, 23), (Environmental protection, 20), (Taxation, 16), (Crime and law enforcement, 14)]","[(Energy, 2), (Transportation and public works, 2), (Taxation, 2), (Economics and public finance, 1), (Agriculture and food, 1)]",1192.0,95.87,red,20,0.0,house,113
R000597,0,5,138,0.453995157385,166,0.797,2.18,Tom Rice,R,2,5,0.221666666667,150,SC,"[(Health, 29), (Taxation, 18), (Government operations and politics, 14), (Armed forces and national security, 12), (Economics and public finance, 7)]","[(Public lands and natural resources, 2), (Congress, 2), (Economics and public finance, 1)]",1192.0,94.08,red,20,0.0,house,113
P000604,3,13,364,0.429041353383,185,-0.489,3.19,Donald Payne,D,4,13,0.53050397878,21,NJ,"[(Health, 66), (Education, 37), (International affairs, 28), (Taxation, 27), (Labor and employment, 26)]","[(Emergency management, 4), (Labor and employment, 2), (Commerce, 1), (Crime and law enforcement, 1), (Sports and recreation, 1)]",1192.0,94.37,blue,20,0.230769230769,house,113
P000607,0,14,528,0.385416666667,206,-0.629,0.59,Mark Pocan,D,2,14,0.275862068966,110,WI,"[(Health, 78), (Armed forces and national security, 50), (Crime and law enforcement, 46), (Taxation, 40), (Government operations and politics, 39)]","[(Taxation, 4), (Education, 2), (Government operations and politics, 1), (Finance and financial sector, 1), (Armed forces and national security, 1)]",1192.0,94.6,blue,20,0.0,house,113
P000606,3,6,238,0.492603821189,103,0.862,3.86,Robert Pittenger,R,2,6,0.501388888889,19,NC,"[(Health, 41), (International affairs, 33), (Finance and financial sector, 23), (Armed forces and national security, 19), (Taxation, 19)]","[(Finance and financial sector, 3), (Families, 1), (Crime and law enforcement, 1), (International affairs, 1)]",1192.0,94.24,red,20,0.5,house,113
P000608,3,32,388,0.481585729788,127,-0.165,1.09,Scott Peters,D,2,32,0.379310344828,57,CA,"[(Health, 54), (Armed forces and national security, 51), (Government operations and politics, 39), (Taxation, 31), (International affairs, 30)]","[(Armed forces and national security, 5), (Taxation, 4), (Economics and public finance, 3), (Health, 3), (Science, technology, communications, 3)]",1192.0,83.55,blue,20,0.09375,house,113
R000599,3,17,303,0.545987493486,45,-0.205,3.27,Raul Ruiz,D,2,17,0.324543610548,83,CA,"[(Armed forces and national security, 59), (Health, 46), (Government operations and politics, 35), (Taxation, 27), (International affairs, 14)]","[(Armed forces and national security, 4), (Health, 3), (Government operations and politics, 2), (Native Americans, 2), (Emergency management, 1)]",1192.0,85.0,blue,20,0.176470588235,house,113
R000598,0,6,207,0.46004842615,157,0.7,0.08,Keith Rothfus,R,2,6,0.158333333333,203,PA,"[(Health, 45), (Armed forces and national security, 23), (Finance and financial sector, 18), (Taxation, 17), (International affairs, 17)]","[(Economics and public finance, 2), (Emergency management, 1), (Finance and financial sector, 1), (Health, 1), (Environmental protection, 1)]",1192.0,95.38,red,20,0.0,house,113
T000238,3,11,125,0.581404358354,20,0.754,0.5,William Thornberry,R,20,11,0.172727272727,198,TX,"[(Health, 25), (Armed forces and national security, 19), (Taxation, 16), (Government operations and politics, 10), (Economics and public finance, 10)]","[(Taxation, 3), (Armed forces and national security, 2), (Economics and public finance, 1), (Energy, 1), (Crime and law enforcement, 1)]",1192.0,96.37,red,20,0.272727272727,house,113
C001059,2,10,227,0.631868768838,10,-0.177,5.54,Jim Costa,D,10,10,0.275862068966,110,CA,"[(Government operations and politics, 26), (International affairs, 21), (Armed forces and national security, 19), (Health, 19), (Crime and law enforcement, 16)]","[(Water resources development, 5), (Crime and law enforcement, 1), (Armed forces and national security, 1), (Economics and public finance, 1), (Public lands and natural resources, 1)]",1192.0,74.87,blue,20,0.2,house,113
F000030,3,6,388,0.463680141074,148,-0.496,3.44,Sam Farr,D,22,6,0.689655172414,9,CA,"[(Health, 64), (Government operations and politics, 44), (Crime and law enforcement, 36), (International affairs, 29), (Armed forces and national security, 28)]","[(Public lands and natural resources, 2), (Health, 1), (Crime and law enforcement, 1), (Science, technology, communications, 1), (Government operations and politics, 1)]",1192.0,94.09,blue,20,0.5,house,113
B000574,10,23,529,0.391528206149,202,-0.503,4.98,Earl Blumenauer,D,20,23,0.599700149925,13,OR,"[(Health, 100), (Taxation, 60), (Crime and law enforcement, 42), (Armed forces and national security, 39), (International affairs, 31)]","[(Taxation, 7), (Immigration, 3), (Health, 3), (Environmental protection, 3), (Transportation and public works, 2)]",1185.0,93.52,blue,20,0.434782608696,house,113
C001051,3,12,174,0.510353176922,76,0.499,5.2,John Carter,R,12,12,0.290277777778,98,TX,"[(Health, 29), (Taxation, 25), (Armed forces and national security, 24), (Government operations and politics, 15), (Crime and law enforcement, 13)]","[(Emergency management, 3), (Armed forces and national security, 3), (Government operations and politics, 1), (Crime and law enforcement, 1), (Taxation, 1)]",1192.0,95.04,red,20,0.25,house,113
C001053,4,25,303,0.438352551962,189,0.424,4.19,Tom Cole,R,12,25,0.326166666667,72,OK,"[(Armed forces and national security, 53), (Taxation, 41), (Health, 34), (Native Americans, 23), (Government operations and politics, 19)]","[(Congress, 15), (Native Americans, 4), (Taxation, 3), (Commerce, 2), (None, 1)]",1192.0,93.08,red,20,0.16,house,113
R000435,17,29,239,0.49601345396,95,0.488,6.12,Ileana Ros-Lehtinen,R,26,29,0.311206896552,85,FL,"[(International affairs, 54), (Health, 29), (Armed forces and national security, 26), (Taxation, 19), (Crime and law enforcement, 17)]","[(International affairs, 19), (Congress, 2), (Government operations and politics, 1), (Crime and law enforcement, 1), (Commerce, 1)]",1192.0,90.88,red,20,0.586206896552,house,113
G000567,2,24,423,0.46159394158,153,0.687,2.1,Tim Griffin,R,4,24,0.197916666667,170,AR,"[(Health, 99), (Taxation, 48), (Armed forces and national security, 40), (International affairs, 32), (Finance and financial sector, 22)]","[(Armed forces and national security, 6), (Government operations and politics, 5), (Health, 3), (Taxation, 3), (Labor and employment, 2)]",1192.0,93.57,red,20,0.0833333333333,house,113
G000566,1,5,146,0.438820524727,188,0.898,1.59,Trey Gowdy,R,4,5,0.316666666667,75,SC,"[(Health, 25), (International affairs, 19), (Crime and law enforcement, 15), (Labor and employment, 12), (Government operations and politics, 11)]","[(Immigration, 2), (Government operations and politics, 1), (Education, 1), (International affairs, 1)]",1192.0,94.03,red,20,0.2,house,113
G000565,10,26,255,0.464891041162,147,0.767,13.34,Paul Gosar,R,4,26,0.334935897436,68,AZ,"[(Health, 29), (Public lands and natural resources, 26), (Environmental protection, 22), (Taxation, 21), (Government operations and politics, 20)]","[(Public lands and natural resources, 7), (International affairs, 3), (Health, 3), (Government operations and politics, 2), (Crime and law enforcement, 2)]",1192.0,91.77,red,20,0.384615384615,house,113
G000564,16,19,312,0.5007915813,89,0.535,1.17,Chris Gibson,R,4,19,0.183333333333,185,NY,"[(Health, 61), (Armed forces and national security, 44), (Taxation, 32), (Government operations and politics, 28), (International affairs, 21)]","[(Armed forces and national security, 5), (Health, 4), (Taxation, 3), (Public lands and natural resources, 2), (Government operations and politics, 1)]",1192.0,72.84,red,20,0.842105263158,house,113
G000563,0,3,194,0.499301065875,91,0.621,1.26,Bob Gibbs,R,4,3,0.369444444444,48,OH,"[(Health, 35), (Taxation, 21), (Armed forces and national security, 18), (Government operations and politics, 16), (Environmental protection, 12)]","[(Environmental protection, 2), (Public lands and natural resources, 1)]",1192.0,95.92,red,20,0.0,house,113
G000562,8,27,197,0.496675311267,94,0.788,2.01,Cory Gardner,R,4,27,0.275617283951,110,CO,"[(Health, 39), (Taxation, 28), (Armed forces and national security, 18), (International affairs, 12), (Crime and law enforcement, 11)]","[(Taxation, 8), (Energy, 5), (Government operations and politics, 3), (Health, 3), (Armed forces and national security, 2)]",1192.0,92.29,red,20,0.296296296296,house,113
G000560,1,7,149,0.47532378894,129,1.0,1.43,Tom Graves,R,6,7,0.158333333333,203,GA,"[(Health, 22), (Taxation, 14), (Finance and financial sector, 13), (Armed forces and national security, 12), (Government operations and politics, 12)]","[(Health, 2), (Economics and public finance, 1), (Congress, 1), (Transportation and public works, 1), (Foreign trade and international finance, 1)]",1192.0,92.09,red,20,0.142857142857,house,113
C000059,4,14,214,0.542248421624,46,0.548,1.43,Ken Calvert,R,22,14,0.305357142857,92,CA,"[(Armed forces and national security, 34), (Taxation, 27), (Health, 25), (Government operations and politics, 22), (International affairs, 15)]","[(Armed forces and national security, 4), (Public lands and natural resources, 4), (Environmental protection, 2), (Economics and public finance, 1), (Immigration, 1)]",1192.0,94.04,red,20,0.285714285714,house,113
G000569,28,31,318,0.470784412262,138,0.344,7.3,Mike Grimm,R,4,31,0.311559139785,84,NY,"[(Health, 49), (International affairs, 44), (Taxation, 34), (Armed forces and national security, 33), (Government operations and politics, 20)]","[(Taxation, 5), (Finance and financial sector, 4), (Transportation and public works, 4), (International affairs, 4), (Armed forces and national security, 3)]",1192.0,88.6,red,20,0.903225806452,house,113
G000568,6,14,149,0.485561532086,111,0.87,0.76,Morgan Griffith,R,4,14,0.158333333333,203,VA,"[(Health, 32), (Armed forces and national security, 14), (Taxation, 14), (Crime and law enforcement, 14), (International affairs, 14)]","[(Health, 6), (Public lands and natural resources, 2), (Government operations and politics, 1), (Crime and law enforcement, 1), (Labor and employment, 1)]",1192.0,89.86,red,20,0.428571428571,house,113
C000754,3,7,177,0.535608088017,54,-0.269,1.76,Jim Cooper,D,12,7,0.275862068966,110,TN,"[(Armed forces and national security, 20), (Health, 19), (Government operations and politics, 19), (Finance and financial sector, 14), (International affairs, 14)]","[(Congress, 4), (Government operations and politics, 1), (Economics and public finance, 1), (Health, 1)]",1192.0,87.36,blue,20,0.428571428571,house,113
J000294,4,16,223,0.571158838801,25,-0.439,2.68,Hakeem Jeffries,D,2,16,0.48275862069,29,NY,"[(Health, 30), (International affairs, 28), (Government operations and politics, 23), (Crime and law enforcement, 22), (Taxation, 16)]","[(Commerce, 3), (Housing and community development, 3), (Crime and law enforcement, 2), (Education, 1), (Water resources development, 1)]",1192.0,94.22,blue,20,0.25,house,113
J000295,5,5,310,0.434780910724,195,0.508,1.68,Dave Joyce,R,2,5,0.253333333333,123,OH,"[(Health, 70), (Taxation, 31), (Government operations and politics, 28), (Armed forces and national security, 25), (International affairs, 25)]","[(Environmental protection, 2), (Housing and community development, 2), (Education, 1)]",1192.0,89.33,red,20,1.0,house,113
J000296,2,6,139,0.43583535109,192,,0.0,David Jolly,R,2,6,0.158333333333,203,FL,"[(Health, 23), (Armed forces and national security, 22), (Taxation, 15), (Crime and law enforcement, 12), (Government operations and politics, 11)]","[(Taxation, 3), (Emergency management, 1), (Armed forces and national security, 1), (Transportation and public works, 1)]",437.0,87.19,red,20,0.333333333333,house,113
L000570,6,18,257,0.502918287938,106,-0.366,1.17,Ben Luján,D,6,18,0.291187739464,104,NM,"[(Health, 65), (Education, 21), (Taxation, 20), (Armed forces and national security, 16), (Crime and law enforcement, 12)]","[(Native Americans, 5), (Public lands and natural resources, 5), (Energy, 2), (Health, 2), (Education, 2)]",1192.0,93.72,blue,20,0.333333333333,house,113
J000290,8,20,281,0.483529077232,114,0.803,0.25,Lynn Jenkins,R,6,20,0.320625,73,KS,"[(Health, 74), (Taxation, 33), (Armed forces and national security, 21), (International affairs, 20), (Government operations and politics, 19)]","[(Taxation, 7), (Health, 5), (Government operations and politics, 3), (Congress, 3), (Foreign trade and international finance, 1)]",1192.0,92.94,red,20,0.4,house,113
L000576,1,5,328,0.426201795311,206,0.754,0.0,Billy Long,R,4,5,0.253333333333,123,MO,"[(Health, 70), (Taxation, 30), (International affairs, 28), (Armed forces and national security, 24), (Government operations and politics, 21)]","[(Taxation, 2), (Foreign trade and international finance, 1), (Government operations and politics, 1), (Health, 1)]",1192.0,96.31,red,20,0.2,house,113
L000575,3,10,193,0.497936243084,93,0.712,9.31,James Lankford,R,4,10,0.221666666667,150,OK,"[(Health, 30), (Government operations and politics, 20), (Armed forces and national security, 16), (International affairs, 15), (Crime and law enforcement, 14)]","[(Government operations and politics, 2), (Economics and public finance, 2), (Armed forces and national security, 1), (Finance and financial sector, 1), (International affairs, 1)]",1192.0,95.74,red,20,0.3,house,113
L000579,0,8,588,0.441841210168,173,-0.524,1.09,Alan Lowenthal,D,2,8,0.275862068966,110,CA,"[(International affairs, 74), (Health, 71), (Armed forces and national security, 59), (Education, 46), (Government operations and politics, 40)]","[(International affairs, 3), (Crime and law enforcement, 1), (Congress, 1), (Energy, 1), (Transportation and public works, 1)]",1192.0,95.0,blue,20,0.0,house,113
L000578,5,7,325,0.442540510337,182,0.679,2.6,Doug LaMalfa,R,2,7,0.22619047619,144,CA,"[(Health, 50), (Armed forces and national security, 36), (Taxation, 32), (Government operations and politics, 31), (Crime and law enforcement, 21)]","[(Finance and financial sector, 2), (Government operations and politics, 1), (Water resources development, 1), (Armed forces and national security, 1), (Crime and law enforcement, 1)]",1192.0,96.47,red,20,0.714285714286,house,113
S001186,0,9,248,0.475376864797,128,0.831,1.26,Steve Southerland,R,4,9,0.211111111111,157,FL,"[(Health, 47), (Armed forces and national security, 30), (Taxation, 19), (Crime and law enforcement, 16), (Government operations and politics, 15)]","[(Public lands and natural resources, 4), (Agriculture and food, 1), (Transportation and public works, 1), (Housing and community development, 1), (Foreign trade and international finance, 1)]",1192.0,95.67,red,20,0.0,house,113
D000604,5,9,170,0.480700754878,119,0.518,0.34,Charlie Dent,R,10,9,0.158333333333,203,PA,"[(Health, 45), (International affairs, 19), (Taxation, 16), (Armed forces and national security, 12), (Government operations and politics, 8)]","[(Health, 4), (Government operations and politics, 1), (Taxation, 1), (Labor and employment, 1), (Public lands and natural resources, 1)]",1192.0,89.39,red,20,0.555555555556,house,113
D000355,1,3,172,0.577264381885,21,-0.397,9.4,John Dingell,D,60,3,0.413793103448,45,MI,"[(Health, 18), (Government operations and politics, 17), (Taxation, 15), (Labor and employment, 12), (Armed forces and national security, 11)]","[(Government operations and politics, 1), (Public lands and natural resources, 1), (Congress, 1)]",1192.0,93.52,blue,20,0.333333333333,house,113
D000600,3,3,180,0.570823244552,27,0.333,5.79,Mario Diaz-Balart,R,12,3,0.158333333333,203,FL,"[(International affairs, 38), (Taxation, 25), (Health, 20), (Armed forces and national security, 19), (Crime and law enforcement, 13)]","[(Emergency management, 1), (Taxation, 1), (International affairs, 1)]",1192.0,91.63,red,20,1.0,house,113
D000216,1,41,350,0.447443609023,165,-0.447,3.69,Rosa DeLauro,D,24,41,0.275862068966,110,CT,"[(Health, 42), (Taxation, 34), (International affairs, 34), (Armed forces and national security, 33), (Crime and law enforcement, 26)]","[(Health, 10), (Taxation, 7), (Labor and employment, 5), (Government operations and politics, 4), (Crime and law enforcement, 2)]",1192.0,95.91,blue,20,0.0243902439024,house,113
K000210,24,31,378,0.488008762827,110,0.488,2.18,Peter King,R,22,31,0.158333333333,203,NY,"[(Health, 83), (Armed forces and national security, 42), (International affairs, 38), (Taxation, 32), (Government operations and politics, 26)]","[(Crime and law enforcement, 9), (Taxation, 4), (Government operations and politics, 2), (Finance and financial sector, 2), (Health, 2)]",1192.0,89.02,red,20,0.774193548387,house,113
M000508,8,12,99,0.647149460709,5,0.602,4.28,Howard McKeon,R,22,12,0.514583333333,14,CA,"[(Health, 17), (Armed forces and national security, 15), (Government operations and politics, 12), (Taxation, 9), (Labor and employment, 8)]","[(Congress, 4), (Armed forces and national security, 2), (Public lands and natural resources, 2), (Government operations and politics, 1), (Economics and public finance, 1)]",1192.0,92.9,red,20,0.666666666667,house,113
L000491,3,7,117,0.494505494505,99,0.495,1.76,Frank Lucas,R,22,7,0.588095238095,7,OK,"[(Taxation, 18), (Finance and financial sector, 17), (Health, 16), (Environmental protection, 12), (Armed forces and national security, 7)]","[(Agriculture and food, 4), (Finance and financial sector, 2), (Crime and law enforcement, 1)]",1192.0,94.19,red,20,0.428571428571,house,113
J000032,3,56,508,0.464696435972,142,-0.462,7.55,Sheila Jackson Lee,D,20,56,0.334975369458,77,TX,"[(Health, 65), (Armed forces and national security, 55), (International affairs, 53), (Crime and law enforcement, 49), (Education, 44)]","[(Crime and law enforcement, 17), (Transportation and public works, 6), (Congress, 4), (Emergency management, 3), (Immigration, 3)]",1192.0,93.01,blue,20,0.0535714285714,house,113
H000874,1,7,59,0.674620874219,6,-0.318,4.53,Steny Hoyer,D,34,7,0.827586206897,7,MD,"[(Government operations and politics, 9), (International affairs, 6), (Labor and employment, 5), (Health, 4), (Civil rights and liberties, minority issues, 4)]","[(Congress, 3), (Government operations and politics, 1), (Crime and law enforcement, 1), (Education, 1), (Social welfare, 1)]",1192.0,92.18,blue,20,0.142857142857,house,113
B000589,0,0,0,0.0,239,,97.73,John Boehner,R,24,0,0.0,238,OH,[],[],1192.0,88.89,red,20,,house,113
S000018,4,31,290,0.43658679135,191,0.821,3.1,Matt Salmon,R,2,31,0.173655913978,197,AZ,"[(Health, 42), (International affairs, 42), (Armed forces and national security, 29), (Taxation, 26), (Government operations and politics, 18)]","[(International affairs, 5), (Education, 5), (Arts, culture, religion, 3), (Crime and law enforcement, 2), (Labor and employment, 2)]",1192.0,91.26,red,20,0.129032258065,house,113
B000755,7,16,154,0.595735983145,11,0.765,4.36,Kevin Brady,R,18,16,0.188020833333,178,TX,"[(Taxation, 32), (Health, 19), (Government operations and politics, 17), (International affairs, 13), (Armed forces and national security, 11)]","[(Taxation, 5), (Health, 4), (Government operations and politics, 2), (Economics and public finance, 1), (Social welfare, 1)]",1192.0,95.7,red,20,0.4375,house,113
E000215,1,7,370,0.516358463727,87,-0.381,2.52,Anna Eshoo,D,22,7,0.275862068966,110,CA,"[(Health, 64), (Government operations and politics, 38), (International affairs, 28), (Taxation, 27), (Armed forces and national security, 25)]","[(Science, technology, communications, 2), (Health, 2), (Energy, 1), (International affairs, 1), (Government operations and politics, 1)]",1192.0,95.27,blue,20,0.142857142857,house,113
G000410,3,15,317,0.5839697825,16,-0.316,4.28,Gene Green,D,22,15,0.275862068966,110,TX,"[(Health, 69), (International affairs, 36), (Armed forces and national security, 26), (Government operations and politics, 25), (Taxation, 19)]","[(Health, 6), (Social welfare, 2), (Labor and employment, 2), (Taxation, 1), (Public lands and natural resources, 1)]",1192.0,83.09,blue,20,0.2,house,113
C000537,0,2,96,0.571408991228,24,-0.382,5.54,James Clyburn,D,22,2,0.275862068966,110,SC,"[(Government operations and politics, 12), (Labor and employment, 8), (Armed forces and national security, 7), (Health, 7), (Congress, 7)]","[(Social welfare, 1), (Public lands and natural resources, 1)]",1192.0,92.98,blue,20,0.0,house,113
C001094,7,13,222,0.549211439042,42,0.527,1.09,Paul Cook,R,2,13,0.316666666667,75,CA,"[(Armed forces and national security, 47), (International affairs, 37), (Health, 23), (Taxation, 23), (Government operations and politics, 19)]","[(Public lands and natural resources, 5), (Armed forces and national security, 4), (Emergency management, 1), (Government operations and politics, 1), (Economics and public finance, 1)]",1192.0,95.08,red,20,0.538461538462,house,113
C001095,1,10,319,0.411584324501,215,0.954,1.01,Tom Cotton,R,2,10,0.158333333333,203,AR,"[(International affairs, 55), (Health, 47), (Armed forces and national security, 24), (Finance and financial sector, 24), (Taxation, 22)]","[(Water resources development, 2), (Crime and law enforcement, 1), (Congress, 1), (Transportation and public works, 1), (Agriculture and food, 1)]",1192.0,93.31,red,20,0.1,house,113
C001096,0,4,350,0.504946385334,82,0.419,5.12,Kevin Cramer,R,2,4,0.554166666667,10,ND,"[(Armed forces and national security, 57), (Health, 31), (Taxation, 28), (Environmental protection, 27), (Crime and law enforcement, 24)]","[(Emergency management, 1), (Native Americans, 1), (Energy, 1), (Public lands and natural resources, 1)]",1192.0,93.81,red,20,0.0,house,113
C001097,3,23,382,0.520219068614,81,-0.373,5.29,Tony Cárdenas,D,2,23,0.275862068966,110,CA,"[(Health, 43), (Armed forces and national security, 35), (Taxation, 34), (Government operations and politics, 32), (Crime and law enforcement, 28)]","[(Civil rights and liberties, minority issues, 4), (Education, 4), (Crime and law enforcement, 3), (Taxation, 2), (Labor and employment, 2)]",1192.0,93.27,blue,20,0.130434782609,house,113
C001090,12,57,675,0.406335282651,198,-0.469,0.59,Matt Cartwright,D,2,57,0.290381125227,105,PA,"[(Health, 91), (Taxation, 76), (Armed forces and national security, 74), (Education, 59), (Government operations and politics, 43)]","[(Health, 9), (Armed forces and national security, 7), (Education, 7), (Government operations and politics, 5), (Labor and employment, 4)]",1192.0,94.94,blue,20,0.210526315789,house,113
C001091,2,8,117,0.684098065677,4,-0.383,3.1,Joaquín Castro,D,2,8,0.275862068966,110,TX,"[(Armed forces and national security, 25), (Taxation, 10), (Education, 10), (Government operations and politics, 9), (Labor and employment, 8)]","[(Education, 4), (Commerce, 1), (Taxation, 1), (Armed forces and national security, 1), (International affairs, 1)]",1192.0,94.89,blue,20,0.25,house,113
C001092,2,7,267,0.516228201431,69,0.527,2.1,Chris Collins,R,2,7,0.384523809524,45,NY,"[(Health, 41), (Taxation, 28), (Armed forces and national security, 24), (Government operations and politics, 23), (International affairs, 20)]","[(Government operations and politics, 1), (Finance and financial sector, 1), (Congress, 1), (Commerce, 1), (Armed forces and national security, 1)]",1192.0,95.54,red,20,0.285714285714,house,113
